"","Date","Open","High","Low","Close","WAP","No. of Shares","No. of Trades","Total Turnover","Deliverable Quantity","% Deli. Qty to Traded Qty","Spread H-L","Spread C-O","securityname"
"3800",2018-04-13,1949,1949,1910,1918.35,1922.16,13880,692,26679541,3625,26.12,39,-30.65,"Bajaj Finance Limited"
"3801",2018-04-12,1925,1942.8,1910,1927.2,1929.31,18936,886,36533371,3460,18.27,32.8,2.2,"Bajaj Finance Limited"
"3802",2018-04-11,1935,1954,1892.3,1924.9,1921.37,37122,1835,71325279,11377,30.65,61.7,-10.1,"Bajaj Finance Limited"
"3803",2018-04-10,1941,1955.4,1915,1922.3,1928.56,27238,1446,52529997,6525,23.96,40.4,-18.7,"Bajaj Finance Limited"
"3804",2018-04-09,1950,1967.7,1931.95,1941.8,1949.91,29639,1426,57793350,6851,23.11,35.75,-8.2,"Bajaj Finance Limited"
"3805",2018-04-06,1917,1940,1909,1933,1930.86,36753,1790,70964848,7494,20.39,31,16,"Bajaj Finance Limited"
"3806",2018-04-05,1862,1922,1862,1914.2,1908.39,72499,3109,138356719,21112,29.12,60,52.2,"Bajaj Finance Limited"
"3807",2018-04-04,1839,1865,1836.6,1845.7,1851.24,54247,2452,100424389,16100,29.68,28.4,6.7,"Bajaj Finance Limited"
"3808",2018-04-03,1825,1839.75,1804.3,1832,1824.05,30963,1787,56477932,8533,27.56,35.45,7,"Bajaj Finance Limited"
"3809",2018-04-02,1769.75,1829,1769.75,1818.4,1804.61,43249,1673,78047596,13320,30.8,59.25,48.65,"Bajaj Finance Limited"
"3810",2018-03-28,1772,1790,1762,1769.75,1780.21,37890,2212,67452091,12224,32.26,28,-2.25,"Bajaj Finance Limited"
"3811",2018-03-27,1750,1797,1750,1771.1,1767.17,352139,2731,622289994,314546,89.32,47,21.1,"Bajaj Finance Limited"
"3812",2018-03-26,1692,1746.9,1688.3,1740.8,1720.24,66047,4764,113616420,29414,44.53,58.6,48.8,"Bajaj Finance Limited"
"3813",2018-03-23,1668.15,1694.75,1660,1679.85,1679.51,40630,2771,68238690,15209,37.43,34.75,11.7,"Bajaj Finance Limited"
"3814",2018-03-22,1705,1719,1690,1694.7,1711.56,413275,1436,707343766,394489,95.45,29,-10.3,"Bajaj Finance Limited"
"3815",2018-03-21,1656,1706.95,1656,1702.35,1687.55,47063,2455,79421281,16645,35.37,50.95,46.35,"Bajaj Finance Limited"
"3816",2018-03-20,1631,1666.3,1614.95,1654.95,1633.03,97222,1937,158766155,64784,66.64,51.35,23.95,"Bajaj Finance Limited"
"3817",2018-03-19,1695,1700,1628,1637.65,1648.97,187695,2711,309503162,151346,80.63,72,-57.35,"Bajaj Finance Limited"
"3818",2018-03-16,1710,1723.8,1684,1690.15,1706.23,21997,1667,37531985,6582,29.92,39.8,-19.85,"Bajaj Finance Limited"
"3819",2018-03-15,1718.7,1737.5,1717.35,1725.8,1726.12,75611,1579,130513458,48669,64.37,20.15,7.1,"Bajaj Finance Limited"
"3820",2018-03-14,1665,1720,1665,1707.15,1697.08,32338,1465,54880136,13887,42.94,55,42.15,"Bajaj Finance Limited"
"3821",2018-03-13,1665,1697.9,1665,1678.4,1685.25,40248,1560,67827839,13868,34.46,32.9,13.4,"Bajaj Finance Limited"
"3822",2018-03-12,1664,1679.8,1656.3,1667,1665.76,25291,1118,42128709,6402,25.31,23.5,3,"Bajaj Finance Limited"
"3823",2018-03-09,1628.15,1666,1618.2,1651.85,1654.72,46173,1779,76403419,11292,24.46,47.8,23.7,"Bajaj Finance Limited"
"3824",2018-03-08,1634.65,1636.3,1595,1624.65,1614.13,28882,1883,46619314,9302,32.21,41.3,-10,"Bajaj Finance Limited"
"3825",2018-03-07,1637.55,1647.05,1609.5,1620.25,1626.13,54947,1980,89351155,21083,38.37,37.55,-17.3,"Bajaj Finance Limited"
"3826",2018-03-06,1645,1672.35,1628.05,1637.6,1652.31,33529,2055,55400214,12065,35.98,44.3,-7.4,"Bajaj Finance Limited"
"3827",2018-03-05,1670,1670,1625,1638.85,1637.14,37392,1523,61216080,10767,28.79,45,-31.15,"Bajaj Finance Limited"
"3828",2018-03-01,1635,1665.65,1627.6,1657.75,1633.94,251656,2708,411190144,215227,85.52,38.05,22.75,"Bajaj Finance Limited"
"3829",2018-02-28,1656,1659.35,1630.2,1642.1,1644.23,52585,1941,86461803,20247,38.5,29.15,-13.9,"Bajaj Finance Limited"
"3830",2018-02-27,1683.9,1683.9,1652.05,1656.9,1662.15,28643,1602,47609074,9101,31.77,31.85,-27,"Bajaj Finance Limited"
"3831",2018-02-26,1635,1678,1635,1670.6,1655.21,54007,2942,89392764,20758,38.44,43,35.6,"Bajaj Finance Limited"
"3832",2018-02-23,1605,1634,1605,1630.25,1622.75,28021,1229,45470977,8365,29.85,29,25.25,"Bajaj Finance Limited"
"3833",2018-02-22,1598.6,1618.5,1575.4,1600.15,1598.04,37363,1980,59707464,8893,23.8,43.1,1.55,"Bajaj Finance Limited"
"3834",2018-02-21,1642,1649,1587,1598.6,1605.76,77483,5778,124418803,23879,30.82,62,-43.4,"Bajaj Finance Limited"
"3835",2018-02-20,1630,1656,1621.5,1633.8,1639.79,40333,1661,66137846,12552,31.12,34.5,3.8,"Bajaj Finance Limited"
"3836",2018-02-19,1657.55,1675,1622.6,1641.5,1641.23,68531,3098,112475242,23135,33.76,52.4,-16.05,"Bajaj Finance Limited"
"3837",2018-02-16,1687.1,1703.75,1666.85,1672.85,1685.46,38352,2156,64640859,11584,30.2,36.9,-14.25,"Bajaj Finance Limited"
"3838",2018-02-15,1680,1709.45,1615.8,1677.55,1677.96,100238,3667,168195816,14615,14.58,93.65,-2.45,"Bajaj Finance Limited"
"3839",2018-02-14,1645,1696.75,1645,1669.95,1681.49,102612,3074,172541231,30848,30.06,51.75,24.95,"Bajaj Finance Limited"
"3840",2018-02-12,1629,1657.05,1629,1643.15,1647.86,38792,1499,63923714,13509,34.82,28.05,14.15,"Bajaj Finance Limited"
"3841",2018-02-09,1638,1654,1622.2,1639.55,1642.54,65076,2431,106890123,15759,24.22,31.8,1.55,"Bajaj Finance Limited"
"3842",2018-02-08,1655.7,1678.1,1637.85,1658.45,1658.51,57508,2149,95377440,15057,26.18,40.25,2.75,"Bajaj Finance Limited"
"3843",2018-02-07,1680,1687.55,1626.75,1641.3,1653.18,63299,2383,104644754,19422,30.68,60.8,-38.7,"Bajaj Finance Limited"
"3844",2018-02-06,1553,1681.8,1514.4,1660.6,1591.96,123677,5028,196889349,29160,23.58,167.4,107.6,"Bajaj Finance Limited"
"3845",2018-02-05,1608,1627,1548.85,1604.25,1587.27,105569,3944,167566187,27552,26.1,78.15,-3.75,"Bajaj Finance Limited"
"3846",2018-02-02,1718,1718,1622.25,1629.25,1653.21,165789,12095,274084411,65669,39.61,95.75,-88.75,"Bajaj Finance Limited"
"3847",2018-02-01,1677,1761.7,1645.8,1731.5,1699.47,106335,3802,180712944,14881,13.99,115.9,54.5,"Bajaj Finance Limited"
"3848",2018-01-31,1674,1688.5,1645.05,1677.5,1663.98,37246,1740,61976732,10828,29.07,43.45,3.5,"Bajaj Finance Limited"
"3849",2018-01-30,1720,1720,1671.6,1679.8,1695.57,27212,1049,46139926,9010,33.11,48.4,-40.2,"Bajaj Finance Limited"
"3850",2018-01-29,1710.4,1735,1710,1714.4,1723.66,72577,1750,125098209,27671,38.13,25,4,"Bajaj Finance Limited"
"3851",2018-01-25,1742,1742,1705.1,1710.4,1716.93,55764,1871,95743028,14411,25.84,36.9,-31.6,"Bajaj Finance Limited"
"3852",2018-01-24,1695,1745.7,1695,1738.1,1736.99,760439,2181,1320873160,727236,95.63,50.7,43.1,"Bajaj Finance Limited"
"3853",2018-01-23,1710,1717.75,1694.65,1707,1705.14,32212,2105,54926104,10394,32.27,23.1,-3,"Bajaj Finance Limited"
"3854",2018-01-22,1739,1740,1679.2,1705.2,1703.51,31841,1795,54241496,7462,23.44,60.8,-33.8,"Bajaj Finance Limited"
"3855",2018-01-19,1660.6,1711.75,1632.75,1701.95,1674.83,43268,2757,72466362,11090,25.63,79,41.35,"Bajaj Finance Limited"
"3856",2018-01-18,1705,1714.15,1653.35,1660.35,1677.39,46947,2013,78748601,16345,34.82,60.8,-44.65,"Bajaj Finance Limited"
"3857",2018-01-17,1691,1708.75,1667,1702,1690.05,31108,1383,52574163,8794,28.27,41.75,11,"Bajaj Finance Limited"
"3858",2018-01-16,1742.3,1750.4,1685,1687.6,1704.23,41365,2246,70495597,12459,30.12,65.4,-54.7,"Bajaj Finance Limited"
"3859",2018-01-15,1800,1800,1736.1,1741.9,1772.34,307267,2554,544581892,131473,42.79,63.9,-58.1,"Bajaj Finance Limited"
"3860",2018-01-12,1764,1790.1,1752.25,1769.95,1775.23,44525,1992,79042045,7930,17.81,37.85,5.95,"Bajaj Finance Limited"
"3861",2018-01-11,1793.1,1795.3,1775.15,1781.7,1783.26,44342,920,79073393,25955,58.53,20.15,-11.4,"Bajaj Finance Limited"
"3862",2018-01-10,1819.75,1832,1795.5,1800.7,1803.66,14987,1179,27031387,4495,29.99,36.5,-19.05,"Bajaj Finance Limited"
"3863",2018-01-09,1840,1865,1808.7,1817.85,1826.21,25182,2975,45987664,9114,36.19,56.3,-22.15,"Bajaj Finance Limited"
"3864",2018-01-08,1825,1842,1820,1835.9,1832.76,53117,2604,97350904,19128,36.01,22,10.9,"Bajaj Finance Limited"
"3865",2018-01-05,1756.95,1820,1756.95,1811.4,1793.06,64503,2694,115657471,28956,44.89,63.05,54.45,"Bajaj Finance Limited"
"3866",2018-01-04,1719.75,1760,1714,1753.35,1738.99,43845,2184,76246150,14097,32.15,46,33.6,"Bajaj Finance Limited"
"3867",2018-01-03,1724,1739.3,1710,1714.25,1720.28,32645,1200,56158582,13758,42.14,29.3,-9.75,"Bajaj Finance Limited"
"3868",2018-01-02,1725,1737.45,1711.6,1722.1,1728.36,109814,1026,189798477,7208,6.56,25.85,-2.9,"Bajaj Finance Limited"
"3869",2018-01-01,1776.8,1776.8,1721.2,1726.2,1738.07,39441,1466,68551083,12782,32.41,55.6,-50.6,"Bajaj Finance Limited"
"3870",2018-11-16,113,113.5,108.8,109.45,110.62,200957,1839,22229702,62807,31.25,4.7,-3.55,"BALRAMPUR CHINI MILLS LTD."
"3871",2018-11-15,113.4,114.8,112,112.75,113.02,181050,1590,20461617,52910,29.22,2.8,-0.65,"BALRAMPUR CHINI MILLS LTD."
"3872",2018-11-14,113,118,109.4,112.6,114.14,847325,6625,96715127,177293,20.92,8.6,-0.4,"BALRAMPUR CHINI MILLS LTD."
"3873",2018-11-13,117,117,112.05,112.8,114.46,493543,3900,56492945,124729,25.27,4.95,-4.2,"BALRAMPUR CHINI MILLS LTD."
"3874",2018-11-12,111,119.55,110.05,117.5,116,1484437,11300,172188060,258928,17.44,9.5,6.5,"BALRAMPUR CHINI MILLS LTD."
"3875",2018-11-09,109.1,110.9,107.55,108.9,109.06,475081,3200,51810783,99993,21.05,3.35,-0.2,"BALRAMPUR CHINI MILLS LTD."
"3876",2018-11-07,105.4,106,104.3,105.35,104.93,67239,619,7055303,26109,38.83,1.7,-0.05,"BALRAMPUR CHINI MILLS LTD."
"3877",2018-11-06,104.1,106.1,102.85,103.75,104.27,287877,1863,30018267,52533,18.25,3.25,-0.35,"BALRAMPUR CHINI MILLS LTD."
"3878",2018-11-05,109,109,102,103.65,105.26,432518,2834,45527324,103872,24.02,7,-5.35,"BALRAMPUR CHINI MILLS LTD."
"3879",2018-11-02,109,111.5,107.55,109.25,109.54,496989,3336,54442434,91508,18.41,3.95,0.25,"BALRAMPUR CHINI MILLS LTD."
"3880",2018-11-01,107.6,110,104.1,108.15,107.85,454357,3655,49000601,75727,16.67,5.9,0.55,"BALRAMPUR CHINI MILLS LTD."
"3881",2018-10-31,109,109.1,101.8,106.85,105.45,829897,6077,87511722,118303,14.26,7.3,-2.15,"BALRAMPUR CHINI MILLS LTD."
"3882",2018-10-30,109,113.2,107.85,109.3,110.16,865486,6198,95344589,221745,25.62,5.35,0.3,"BALRAMPUR CHINI MILLS LTD."
"3883",2018-10-29,100.5,108.8,99.75,107.55,105.6,1137186,8300,120088329,204335,17.97,9.05,7.05,"BALRAMPUR CHINI MILLS LTD."
"3884",2018-10-26,98,101.55,97.1,100.15,99.87,570066,4804,56929656,155451,27.27,4.45,2.15,"BALRAMPUR CHINI MILLS LTD."
"3885",2018-10-25,95.5,99.5,94.85,97.5,97.55,564977,4482,55112335,142567,25.23,4.65,2,"BALRAMPUR CHINI MILLS LTD."
"3886",2018-10-24,97.45,98.5,95.15,96.3,96.55,383962,2797,37073100,85652,22.31,3.35,-1.15,"BALRAMPUR CHINI MILLS LTD."
"3887",2018-10-23,96.7,99.65,93.65,95.45,96.44,904285,6307,87213727,99595,11.01,6,-1.25,"BALRAMPUR CHINI MILLS LTD."
"3888",2018-10-22,99.8,99.8,93.55,96.65,96.45,587022,5746,56618956,92422,15.74,6.25,-3.15,"BALRAMPUR CHINI MILLS LTD."
"3889",2018-10-19,91.95,98.5,91.9,97.2,96.22,847090,7075,81507531,144608,17.07,6.6,5.25,"BALRAMPUR CHINI MILLS LTD."
"3890",2018-10-17,99.1,101.25,86.6,93.15,96.08,1329002,9277,127693960,253209,19.05,14.65,-5.95,"BALRAMPUR CHINI MILLS LTD."
"3891",2018-10-16,102.65,102.65,97.05,98.05,99.36,836315,6705,83098490,168579,20.16,5.6,-4.6,"BALRAMPUR CHINI MILLS LTD."
"3892",2018-10-15,99,103.8,98.1,101,101.13,2338485,16855,236499006,463391,19.82,5.7,2,"BALRAMPUR CHINI MILLS LTD."
"3893",2018-10-12,92.9,97.45,92.15,95.2,95.28,1008006,6707,96039327,241791,23.99,5.3,2.3,"BALRAMPUR CHINI MILLS LTD."
"3894",2018-10-11,94,100.2,91.25,92.4,95.53,2442254,16837,233316099,539784,22.1,8.95,-1.6,"BALRAMPUR CHINI MILLS LTD."
"3895",2018-10-10,84.9,97.85,83,94,91.05,2006843,11017,182726307,489502,24.39,14.85,9.1,"BALRAMPUR CHINI MILLS LTD."
"3896",2018-10-09,80.2,87.55,80.2,85.3,83.82,1772733,10136,148596584,589228,33.24,7.35,5.1,"BALRAMPUR CHINI MILLS LTD."
"3897",2018-10-08,76.75,78.8,74.05,77.65,76.49,484911,3357,37090248,100291,20.68,4.75,0.9,"BALRAMPUR CHINI MILLS LTD."
"3898",2018-10-05,76.5,79.9,74.3,75.9,77.79,796846,5627,61989129,174259,21.87,5.6,-0.6,"BALRAMPUR CHINI MILLS LTD."
"3899",2018-10-04,75.4,77.75,73.85,75.05,75.71,429176,3374,32493856,69606,16.22,3.9,-0.35,"BALRAMPUR CHINI MILLS LTD."
"3900",2018-10-03,73.5,78.8,72.1,75.85,76.74,712872,5273,54704283,113049,15.86,6.7,2.35,"BALRAMPUR CHINI MILLS LTD."
"3901",2018-10-01,70.9,74.2,66,73.35,71.16,704162,6158,50105833,193872,27.53,8.2,2.45,"BALRAMPUR CHINI MILLS LTD."
"3902",2018-09-28,75,76.3,67.85,70.9,71.38,921015,5489,65743560,181712,19.73,8.45,-4.1,"BALRAMPUR CHINI MILLS LTD."
"3903",2018-09-27,78.25,78.8,73.1,74.4,76.31,1953125,8865,149044623,267415,13.69,5.7,-3.85,"BALRAMPUR CHINI MILLS LTD."
"3904",2018-09-26,86,86.4,76.35,77.65,81.08,4206580,21501,341053907,556926,13.24,10.05,-8.35,"BALRAMPUR CHINI MILLS LTD."
"3905",2018-09-25,77.95,83.15,77.25,82.3,80.61,2180606,11892,175784341,275433,12.63,5.9,4.35,"BALRAMPUR CHINI MILLS LTD."
"3906",2018-09-24,80.2,80.2,74.6,77,76.71,1726105,8882,132403715,213594,12.37,5.6,-3.2,"BALRAMPUR CHINI MILLS LTD."
"3907",2018-09-21,88,88.85,70.05,78.6,81.4,3000893,12696,244260025,397598,13.25,18.8,-9.4,"BALRAMPUR CHINI MILLS LTD."
"3908",2018-09-19,86.9,89.45,84.3,87.55,86.71,3813850,16197,330694134,301990,7.92,5.15,0.65,"BALRAMPUR CHINI MILLS LTD."
"3909",2018-09-18,95.7,97.8,81.85,84.9,89.72,6531615,27379,585993804,615967,9.43,15.95,-10.8,"BALRAMPUR CHINI MILLS LTD."
"3910",2018-09-17,90,98.95,89.9,95.75,95.85,9239157,35687,885587924,1030976,11.16,9.05,5.75,"BALRAMPUR CHINI MILLS LTD."
"3911",2018-09-14,79.2,92.2,78.7,88.6,87.43,8429632,32543,737023587,1156331,13.72,13.5,9.4,"BALRAMPUR CHINI MILLS LTD."
"3912",2018-09-12,76.55,78.75,73.5,77.85,76.02,1004418,4212,76351727,94456,9.4,5.25,1.3,"BALRAMPUR CHINI MILLS LTD."
"3913",2018-09-11,79.15,79.75,74.7,76.25,77.89,902413,3617,70286501,152167,16.86,5.05,-2.9,"BALRAMPUR CHINI MILLS LTD."
"3914",2018-09-10,78.6,80.1,76.25,79.15,78.3,473264,1896,37058323,69746,14.74,3.85,0.55,"BALRAMPUR CHINI MILLS LTD."
"3915",2018-09-07,78.9,79,76.8,77.6,77.62,394831,5126,30645723,59007,14.94,2.2,-1.3,"BALRAMPUR CHINI MILLS LTD."
"3916",2018-09-06,74.5,78.5,74.2,77.75,76.96,605020,2220,46562925,91032,15.05,4.3,3.25,"BALRAMPUR CHINI MILLS LTD."
"3917",2018-09-05,72.25,75.2,71.55,74.85,73.72,456575,1375,33657716,39060,8.56,3.65,2.6,"BALRAMPUR CHINI MILLS LTD."
"3918",2018-09-04,76.2,76.2,71.75,72.45,73.1,2956121,2272,216079551,2334781,78.98,4.45,-3.75,"BALRAMPUR CHINI MILLS LTD."
"3919",2018-09-03,76.65,78.8,75,76.2,77.42,452611,1786,35041068,60889,13.45,3.8,-0.45,"BALRAMPUR CHINI MILLS LTD."
"3920",2018-08-31,75.5,77.9,75.35,76.5,76.6,637223,2405,48809292,155281,24.37,2.55,1,"BALRAMPUR CHINI MILLS LTD."
"3921",2018-08-30,74.9,76.5,73.6,76,75.35,322426,1233,24296333,81104,25.15,2.9,1.1,"BALRAMPUR CHINI MILLS LTD."
"3922",2018-08-29,72,75.5,72,74.1,73.85,270264,1082,19959747,36860,13.64,3.5,2.1,"BALRAMPUR CHINI MILLS LTD."
"3923",2018-08-28,75.25,76.3,72.75,73.15,74.39,467881,2034,34806928,105754,22.6,3.55,-2.1,"BALRAMPUR CHINI MILLS LTD."
"3924",2018-08-27,75.75,76,73.4,73.9,74.47,589558,2560,43904831,85291,14.47,2.6,-1.85,"BALRAMPUR CHINI MILLS LTD."
"3925",2018-08-24,70.5,75.7,70.35,74.85,73.92,587536,2171,43432183,149854,25.51,5.35,4.35,"BALRAMPUR CHINI MILLS LTD."
"3926",2018-08-23,71,72,70.5,70.75,71.08,258552,935,18377723,30723,11.88,1.5,-0.25,"BALRAMPUR CHINI MILLS LTD."
"3927",2018-08-21,71.95,73,71.3,71.75,72.3,164368,649,11883532,20323,12.36,1.7,-0.2,"BALRAMPUR CHINI MILLS LTD."
"3928",2018-08-20,71.8,72.2,70.9,71.65,71.56,226959,774,16240154,27592,12.16,1.3,-0.15,"BALRAMPUR CHINI MILLS LTD."
"3929",2018-08-17,72.1,72.1,70.3,71.2,71.05,153526,803,10907792,34626,22.55,1.8,-0.9,"BALRAMPUR CHINI MILLS LTD."
"3930",2018-08-16,71.9,72.55,71.1,71.65,71.71,364340,1243,26128134,26374,7.24,1.45,-0.25,"BALRAMPUR CHINI MILLS LTD."
"3931",2018-08-14,71.7,74,71.45,72.3,72.48,194364,800,14087336,28815,14.83,2.55,0.6,"BALRAMPUR CHINI MILLS LTD."
"3932",2018-08-13,72,72.5,70.15,71.2,70.97,377100,1222,26764654,42667,11.31,2.35,-0.8,"BALRAMPUR CHINI MILLS LTD."
"3933",2018-08-10,73.25,73.35,71.95,72.5,72.54,322334,984,23380580,104646,32.47,1.4,-0.75,"BALRAMPUR CHINI MILLS LTD."
"3934",2018-08-09,72.25,74.4,71.55,73.25,73.41,576753,1908,42338296,66995,11.62,2.85,1,"BALRAMPUR CHINI MILLS LTD."
"3935",2018-08-08,74.5,77.1,71.3,72.55,73.65,1393028,4998,102597228,166169,11.93,5.8,-1.95,"BALRAMPUR CHINI MILLS LTD."
"3936",2018-08-07,77,77.65,73.15,73.7,75.55,787510,2870,59497138,180729,22.95,4.5,-3.3,"BALRAMPUR CHINI MILLS LTD."
"3937",2018-08-06,72.8,76.8,72.55,76.3,75.52,1127747,4010,85171420,255234,22.63,4.25,3.5,"BALRAMPUR CHINI MILLS LTD."
"3938",2018-08-03,73.35,73.4,71.45,71.8,72.05,550061,1725,39633528,80152,14.57,1.95,-1.55,"BALRAMPUR CHINI MILLS LTD."
"3939",2018-08-02,71.85,73.4,69.05,72.95,71.51,658304,2497,47075279,78349,11.9,4.35,1.1,"BALRAMPUR CHINI MILLS LTD."
"3940",2018-08-01,73,73.15,71.1,72,71.93,410967,1147,29560187,41606,10.12,2.05,-1,"BALRAMPUR CHINI MILLS LTD."
"3941",2018-07-31,72.95,74.3,71.4,73,72.62,515945,1610,37465710,110050,21.33,2.9,0.05,"BALRAMPUR CHINI MILLS LTD."
"3942",2018-07-30,71,74.55,69.7,72.95,71.43,539860,1904,38563881,93571,17.33,4.85,1.95,"BALRAMPUR CHINI MILLS LTD."
"3943",2018-07-27,68.1,71.35,67.25,70.65,70.08,483895,1906,33911527,106875,22.09,4.1,2.55,"BALRAMPUR CHINI MILLS LTD."
"3944",2018-07-26,67,69.1,66.6,68.1,67.76,441964,1782,29946741,70863,16.03,2.5,1.1,"BALRAMPUR CHINI MILLS LTD."
"3945",2018-07-25,66.25,67.8,65.55,66.65,66.55,499309,1031,33230216,266328,53.34,2.25,0.4,"BALRAMPUR CHINI MILLS LTD."
"3946",2018-07-24,63.45,66.6,63.25,65.85,65.29,442418,1956,28884145,55281,12.5,3.35,2.4,"BALRAMPUR CHINI MILLS LTD."
"3947",2018-07-23,64.1,64.35,62.35,63.35,63.32,147874,772,9363503,22386,15.14,2,-0.75,"BALRAMPUR CHINI MILLS LTD."
"3948",2018-07-20,61.7,63.95,61.35,63.4,62.95,184543,767,11616189,28090,15.22,2.6,1.7,"BALRAMPUR CHINI MILLS LTD."
"3949",2018-07-19,63,63.6,59.7,62.7,61.76,670690,3531,41424494,88882,13.25,3.9,-0.3,"BALRAMPUR CHINI MILLS LTD."
"3950",2018-07-18,64.95,65.35,62.4,64.05,63.81,717778,2693,45801599,56922,7.93,2.95,-0.9,"BALRAMPUR CHINI MILLS LTD."
"3951",2018-07-17,67,67.05,62.7,64.95,64.31,566402,2170,36423953,80062,14.14,4.35,-2.05,"BALRAMPUR CHINI MILLS LTD."
"3952",2018-07-16,65.65,68,65.65,66.4,66.92,1193343,3412,79858737,82028,6.87,2.35,0.75,"BALRAMPUR CHINI MILLS LTD."
"3953",2018-07-13,68.7,69.4,66.9,67.35,67.94,555275,1954,37725812,88467,15.93,2.5,-1.35,"BALRAMPUR CHINI MILLS LTD."
"3954",2018-07-12,64.45,70.25,64,69.5,67.42,1571972,5890,105983249,215634,13.72,6.25,5.05,"BALRAMPUR CHINI MILLS LTD."
"3955",2018-07-11,65.8,66.05,63.5,64.35,65.09,1049197,3015,68294475,96748,9.22,2.55,-1.45,"BALRAMPUR CHINI MILLS LTD."
"3956",2018-07-10,62.85,66.7,62.6,66.05,64.26,1439428,4438,92490610,166126,11.54,4.1,3.2,"BALRAMPUR CHINI MILLS LTD."
"3957",2018-07-09,63.2,63.9,62.55,62.95,63.35,629681,1871,39890969,46773,7.43,1.35,-0.25,"BALRAMPUR CHINI MILLS LTD."
"3958",2018-07-06,63,64.7,62.8,63.2,63.69,661014,1969,42102751,46602,7.05,1.9,0.2,"BALRAMPUR CHINI MILLS LTD."
"3959",2018-07-05,62.5,63.95,61.8,62.75,62.73,821474,2068,51531991,48819,5.94,2.15,0.25,"BALRAMPUR CHINI MILLS LTD."
"3960",2018-07-04,62.45,63.3,62.1,62.65,62.45,288690,780,18027551,30254,10.48,1.2,0.2,"BALRAMPUR CHINI MILLS LTD."
"3961",2018-07-03,63.5,63.5,61.55,62.65,62.29,219872,967,13694853,43883,19.96,1.95,-0.85,"BALRAMPUR CHINI MILLS LTD."
"3962",2018-07-02,63.25,64.65,62.6,63.4,63.44,169418,801,10748263,40016,23.62,2.05,0.15,"BALRAMPUR CHINI MILLS LTD."
"3963",2018-06-29,65,65.55,63.4,64.4,64.65,218969,885,14156174,45891,20.96,2.15,-0.6,"BALRAMPUR CHINI MILLS LTD."
"3964",2018-06-28,66,66.7,64.3,65.4,65.36,308386,1609,20157477,56988,18.48,2.4,-0.6,"BALRAMPUR CHINI MILLS LTD."
"3965",2018-06-27,68,68.2,64.7,66.25,66.09,719504,3165,47550954,119531,16.61,3.5,-1.75,"BALRAMPUR CHINI MILLS LTD."
"3966",2018-06-26,65.6,67.55,63.4,66.8,65.32,405269,1917,26473879,60928,15.03,4.15,1.2,"BALRAMPUR CHINI MILLS LTD."
"3967",2018-06-25,67,67.25,65.3,65.7,66.11,237085,1065,15673473,54518,23,1.95,-1.3,"BALRAMPUR CHINI MILLS LTD."
"3968",2018-06-22,67.9,67.9,64.95,66.4,66.07,387357,1799,25591159,56215,14.51,2.95,-1.5,"BALRAMPUR CHINI MILLS LTD."
"3969",2018-06-21,71.05,71.2,67,67.4,68.73,645608,2389,44371568,138574,21.46,4.2,-3.65,"BALRAMPUR CHINI MILLS LTD."
"3970",2018-06-20,71,71.7,70.3,71.25,71.12,183837,758,13073905,42849,23.31,1.4,0.25,"BALRAMPUR CHINI MILLS LTD."
"3971",2018-06-19,71.5,71.7,69.7,70.8,70.6,371526,2072,26230532,71313,19.19,2,-0.7,"BALRAMPUR CHINI MILLS LTD."
"3972",2018-06-18,74.45,74.45,71.7,72.25,72.52,285909,1262,20733555,57448,20.09,2.75,-2.2,"BALRAMPUR CHINI MILLS LTD."
"3973",2018-06-15,70.6,74.55,70.5,73.75,72.56,1060671,3527,76963142,155703,14.68,4.05,3.15,"BALRAMPUR CHINI MILLS LTD."
"3974",2018-06-14,71.3,71.5,70.3,70.95,70.93,320912,1610,22761710,51241,15.97,1.2,-0.35,"BALRAMPUR CHINI MILLS LTD."
"3975",2018-06-13,71.8,72.4,71,71.3,71.5,256309,1054,18326466,57899,22.59,1.4,-0.5,"BALRAMPUR CHINI MILLS LTD."
"3976",2018-06-12,73,73.35,70.1,72.3,72.01,548190,2720,39476734,82305,15.01,3.25,-0.7,"BALRAMPUR CHINI MILLS LTD."
"3977",2018-06-11,69.05,72.5,69.05,72.1,71.43,984280,4638,70310909,180309,18.32,3.45,3.05,"BALRAMPUR CHINI MILLS LTD."
"3978",2018-06-08,68.3,69.7,66.7,68.45,68.14,486129,2189,33122673,75407,15.51,3,0.15,"BALRAMPUR CHINI MILLS LTD."
"3979",2018-06-07,67.75,68.75,66.7,68.45,67.86,937880,3325,63641769,143724,15.32,2.05,0.7,"BALRAMPUR CHINI MILLS LTD."
"3980",2018-06-06,73,75.4,66.4,67.2,70.03,2830467,11145,198213049,358412,12.66,9,-5.8,"BALRAMPUR CHINI MILLS LTD."
"3981",2018-06-05,71.5,74.4,70.25,72.2,72.53,914420,4575,66322606,110334,12.07,4.15,0.7,"BALRAMPUR CHINI MILLS LTD."
"3982",2018-06-04,72,72,68,70,69.76,629856,2791,43937191,69725,11.07,4,-2,"BALRAMPUR CHINI MILLS LTD."
"3983",2018-06-01,72,75.15,70.55,73.15,73.31,769884,3419,56437629,100116,13,4.6,1.15,"BALRAMPUR CHINI MILLS LTD."
"3984",2018-05-31,73,74.2,70.95,71.5,73.09,640243,2227,46796348,100590,15.71,3.25,-1.5,"BALRAMPUR CHINI MILLS LTD."
